"","X","Animal_Species","Animal_Species_Corrected","Animal_Family","Animal_Taxa_Type","Plant_Species","Plant_Species_Corrected","Plant_Family","Plant_Life_Form","Plant_Part_Exploited","Interaction_Type","Data_Collection","Study_Site","Lat","Long","Study_ID","Genus","spp","Interaction","meanWD","sdWD"
"431","Brown-cheeked_Hornbill","Ceratogymna cylindricus","Ceratogymna_cylindricus","Bucerotidae","Bird","Anopyxis klaineana","Anopyxis_klaineana","Rhizophoraceae","Tree",NA,"Consumption","Observation","Dja Reserve","","","3","Anopyxis","klaineana",NA,0.799909090909091,0.0941339098036177
"432","Brown-cheeked_Hornbill","Ceratogymna cylindricus","Ceratogymna_cylindricus","Bucerotidae","Bird","Anopyxis klaineana","Anopyxis_klaineana","Rhizophoraceae","Tree","Fruit","Consumption","Observation","Bouamir Research Station, Dja Reserve","3""11'27'N","12""48'41'E","7","Anopyxis","klaineana","Mutualistic",0.799909090909091,0.0941339098036177
"436","Brown-cheeked_Hornbill","Ceratogymna cylindricus","Ceratogymna_cylindricus","Bucerotidae","Bird","Blighia welwitschii","Blighia_welwitschii","Sapindaceae","Tree",NA,"Consumption","Observation","Dja Reserve","","","3","Blighia","welwitschii",NA,0.68525,0.0941339098036177
"437","Brown-cheeked_Hornbill","Ceratogymna cylindricus","Ceratogymna_cylindricus","Bucerotidae","Bird","Blighia welwitschii","Blighia_welwitschii","Sapindaceae","Tree","Fruit","Consumption","Observation","Bouamir Research Station, Dja Reserve","3""11'27'N","12""48'41'E","7","Blighia","welwitschii","Mutualistic",0.68525,0.0941339098036177
"438","Brown-cheeked_Hornbill","Ceratogymna cylindricus","Ceratogymna_cylindricus","Bucerotidae","Bird","Breviea sericea","Breviea_sericea","Sapotaceae","Tree",NA,"Consumption","Observation","Dja Reserve","","","3","Breviea","sericea",NA,0.481,0.0941339098036177
"439","Brown-cheeked_Hornbill","Ceratogymna cylindricus","Ceratogymna_cylindricus","Bucerotidae","Bird","Breviea sericea","Breviea_sericea","Sapotaceae","Tree","Fruit","Consumption","Observation","Bouamir Research Station, Dja Reserve","3""11'27'N","12""48'41'E","7","Breviea","sericea","Mutualistic",0.481,0.0941339098036177
"440","Brown-cheeked_Hornbill","Ceratogymna cylindricus","Ceratogymna_cylindricus","Bucerotidae","Bird","Bridelia atroviridis","Bridelia_atroviridis","Phyllanthaceae","Shrub","Fruit","Consumption","Observation","Bouamir Research Station, Dja Reserve","3""11'27'N","12""48'41'E","7","Bridelia","atroviridis","Mutualistic",0.555032738095238,0.0941339098036177
"441","Brown-cheeked_Hornbill","Ceratogymna cylindricus","Ceratogymna_cylindricus","Bucerotidae","Bird","Bridelia atroviridis","Bridelia_atroviridis","Phyllanthaceae","Shrub","Fruit","Consumption","Observation","Bouamir Research Station, Dja Reserve","3""11'27'N","12""48'41'E","7","Bridelia","atroviridis","Mutualistic",0.555032738095238,0.0941339098036177
"442","Brown-cheeked_Hornbill","Ceratogymna cylindricus","Ceratogymna_cylindricus","Bucerotidae","Bird","Canarium schweinfurthii","Canarium_schweinfurthii","Burseraceae","Tree",NA,"Consumption","Observation","Dja Reserve","","","3","Canarium","schweinfurtii",NA,0.478005621794872,0.0941339098036177
"443","Brown-cheeked_Hornbill","Ceratogymna cylindricus","Ceratogymna_cylindricus","Bucerotidae","Bird","Canarium schweinfurthii","Canarium_schweinfurthii","Burseraceae","Tree","Fruit","Consumption","Observation","Bouamir Research Station, Dja Reserve","3""11'27'N","12""48'41'E","7","Canarium","schweinfurtii","Mutualistic",0.478005621794872,0.0941339098036177
"444","Brown-cheeked_Hornbill","Ceratogymna cylindricus","Ceratogymna_cylindricus","Bucerotidae","Bird","Canarium schweinfurthii","Canarium_schweinfurthii","Burseraceae","Tree","Fruit","Consumption","Observation","Bouamir Research Station, Dja Reserve","3""11'27'N","12""48'41'E","7","Canarium","schweinfurtii","Mutualistic",0.478005621794872,0.0941339098036177
"445","Brown-cheeked_Hornbill","Ceratogymna cylindricus","Ceratogymna_cylindricus","Bucerotidae","Bird","Celtis mildbraedii","Celtis_mildbraedii","Cannabaceae","Tree","Fruit","Consumption","Observation","Bouamir Research Station, Dja Reserve","3""11'27'N","12""48'41'E","7","Celtis","mildbraedii","Mutualistic",0.566228571428571,0.0941339098036177
"446","Brown-cheeked_Hornbill","Ceratogymna cylindricus","Ceratogymna_cylindricus","Bucerotidae","Bird","Celtis mildraedii","Celtis_mildbraedii","Cannabaceae","Tree",NA,"Consumption","Observation","Dja Reserve","","","3","Celtis","mildbraedii",NA,0.566228571428571,0.0941339098036177
"449","Brown-cheeked_Hornbill","Ceratogymna cylindricus","Ceratogymna_cylindricus","Bucerotidae","Bird","Cleistopholis glauca","Cleistopholis_glauca","Annonaceae","Tree",NA,"Consumption","Observation","Dja Reserve","","","3","Cleistopholis","glauca",NA,0.32235,0.0941339098036177
"450","Brown-cheeked_Hornbill","Ceratogymna cylindricus","Ceratogymna_cylindricus","Bucerotidae","Bird","Cleistopholis glauca","Cleistopholis_glauca","Annonaceae","Tree","Fruit","Consumption","Observation","Bouamir Research Station, Dja Reserve","3""11'27'N","12""48'41'E","7","Cleistopholis","glauca","Mutualistic",0.32235,0.0941339098036177
"451","Brown-cheeked_Hornbill","Ceratogymna cylindricus","Ceratogymna_cylindricus","Bucerotidae","Bird","Cleistopholis patens","Cleistopholis_patens","Annonaceae","Tree","Fruit","Consumption","Observation","Bouamir Research Station, Dja Reserve","3""11'27'N","12""48'41'E","7","Cleistopholis","patens","Mutualistic",0.32235,0.0941339098036177
"452","Brown-cheeked_Hornbill","Ceratogymna cylindricus","Ceratogymna_cylindricus","Bucerotidae","Bird","Coelocaryon preussii","Coelocaryon_preussii","Myristicaceae","Tree",NA,"Consumption","Observation","Dja Reserve","","","3","Coelocaryon","preussii",NA,0.49353216374269,0.0941339098036177
"453","Brown-cheeked_Hornbill","Ceratogymna cylindricus","Ceratogymna_cylindricus","Bucerotidae","Bird","Coelocaryon preussii","Coelocaryon_preussii","Myristicaceae","Tree","Fruit","Consumption","Observation","Bouamir Research Station, Dja Reserve","3""11'27'N","12""48'41'E","7","Coelocaryon","preussii","Mutualistic",0.49353216374269,0.0941339098036177
"454","Brown-cheeked_Hornbill","Ceratogymna cylindricus","Ceratogymna_cylindricus","Bucerotidae","Bird","Dacryodes edulis","Pachylobus_edulis","Burseraceae","Tree",NA,"Consumption","Observation","Dja Reserve","","","3","Dacryodes","edulis",NA,0.568825303631554,0.0941339098036177
"455","Brown-cheeked_Hornbill","Ceratogymna cylindricus","Ceratogymna_cylindricus","Bucerotidae","Bird","Discoglypremna caloneura","Discoglypremna_caloneura","Euphorbiaceae","Tree","Fruit","Consumption","Observation","Bouamir Research Station, Dja Reserve","3""11'27'N","12""48'41'E","7","Discoglypremna","caloneura","Mutualistic",0.3396,0.0941339098036177
"456","Brown-cheeked_Hornbill","Ceratogymna cylindricus","Ceratogymna_cylindricus","Bucerotidae","Bird","Dracaena arborea","Dracaena_kochiana","Asparagaceae","Tree",NA,"Consumption","Observation","Dja Reserve","","","3","Dracaena","kochiana",NA,0.41825,0.0941339098036177
"457","Brown-cheeked_Hornbill","Ceratogymna cylindricus","Ceratogymna_cylindricus","Bucerotidae","Bird","Pachypodanthium staudtii","Duguetia_staudtii","Annonaceae","Tree",NA,"Consumption","Observation","Dja Reserve","","","3","Duguetia","staudtii",NA,0.72885,0.0941339098036177
"458","Brown-cheeked_Hornbill","Ceratogymna cylindricus","Ceratogymna_cylindricus","Bucerotidae","Bird","Eriocoelum macrocarpum","Eriocoelum_macrocarpum","Sapindaceae","Tree",NA,"Consumption","Observation","Dja Reserve","","","3","Eriocoelum","macrocarpum",NA,0.523,0.0941339098036177
"459","Brown-cheeked_Hornbill","Ceratogymna cylindricus","Ceratogymna_cylindricus","Bucerotidae","Bird","Eriocoelum macrocarpum","Eriocoelum_macrocarpum","Sapindaceae","Tree","Fruit","Consumption","Observation","Bouamir Research Station, Dja Reserve","3""11'27'N","12""48'41'E","7","Eriocoelum","macrocarpum","Mutualistic",0.523,0.0941339098036177
"469","Brown-cheeked_Hornbill","Ceratogymna cylindricus","Ceratogymna_cylindricus","Bucerotidae","Bird","Ficus exasperata","Ficus_ampelos","Moraceae","Tree",NA,"Consumption","Observation","Dja Reserve","","","3","Ficus","ampelas",NA,0.405534661835749,0.0941339098036177
"470","Brown-cheeked_Hornbill","Ceratogymna cylindricus","Ceratogymna_cylindricus","Bucerotidae","Bird","Ficus exasperata","Ficus_ampelos","Moraceae","Tree","Fruit","Consumption","Observation","Bouamir Research Station, Dja Reserve","3""11'27'N","12""48'41'E","7","Ficus","ampelas","Mutualistic",0.405534661835749,0.0941339098036177
"471","Brown-cheeked_Hornbill","Ceratogymna cylindricus","Ceratogymna_cylindricus","Bucerotidae","Bird","Ficus lingua","Ficus_lingua","Moraceae","Tree",NA,"Consumption","Observation","Dja Reserve","","","3","Ficus","lingua",NA,0.405534661835749,0.0941339098036177
"472","Brown-cheeked_Hornbill","Ceratogymna cylindricus","Ceratogymna_cylindricus","Bucerotidae","Bird","Ficus thonningii","Ficus_thonningii","Moraceae","Tree","Fruit","Consumption","Observation","Bouamir Research Station, Dja Reserve","3""11'27'N","12""48'41'E","7","Ficus","thonningii","Mutualistic",0.405534661835749,0.0941339098036177
"473","Brown-cheeked_Hornbill","Ceratogymna cylindricus","Ceratogymna_cylindricus","Bucerotidae","Bird","Polyalthia suaveolens","Greenwayodendron_suaveolens","Annonaceae","Tree",NA,"Consumption","Observation","Dja Reserve","","","3","Greenwayodendron","suaveolens",NA,0.565580530764063,0.123401724247162
"474","Brown-cheeked_Hornbill","Ceratogymna cylindricus","Ceratogymna_cylindricus","Bucerotidae","Bird","Polyalthia suaveolens","Greenwayodendron_suaveolens","Annonaceae","Tree","Fruit","Consumption","Observation","Bouamir Research Station, Dja Reserve","3""11'27'N","12""48'41'E","7","Greenwayodendron","suaveolens","Mutualistic",0.565580530764063,0.123401724247162
"475","Brown-cheeked_Hornbill","Ceratogymna cylindricus","Ceratogymna_cylindricus","Bucerotidae","Bird","Guarea cedrata","Leplaea_cedrata","Meliaceae","Tree","Fruit","Consumption","Observation","Bouamir Research Station, Dja Reserve","3""11'27'N","12""48'41'E","7","Guarea","cedrata","Mutualistic",0.607288888888889,0.0941339098036177
"476","Brown-cheeked_Hornbill","Ceratogymna cylindricus","Ceratogymna_cylindricus","Bucerotidae","Bird","Guarea cedrata

","Leplaea_cedrata","Meliaceae","Tree",NA,"Consumption","Observation","Dja Reserve","","","3","Guarea","cedrata",NA,0.607288888888889,0.0941339098036177
"477","Brown-cheeked_Hornbill","Ceratogymna cylindricus","Ceratogymna_cylindricus","Bucerotidae","Bird","Guarea thompsonii","Guarea_thompsonii","Meliaceae","Tree",NA,"Consumption","Observation","Dja Reserve","","","3","Guarea","thompsonii",NA,0.607288888888889,0.0941339098036177
"478","Brown-cheeked_Hornbill","Ceratogymna cylindricus","Ceratogymna_cylindricus","Bucerotidae","Bird","Guarea thompsonii","Guarea_thompsonii","Meliaceae","Tree","Fruit","Consumption","Observation","Bouamir Research Station, Dja Reserve","3""11'27'N","12""48'41'E","7","Guarea","thompsonii","Mutualistic",0.607288888888889,0.0941339098036177
"479","Brown-cheeked_Hornbill","Ceratogymna cylindricus","Ceratogymna_cylindricus","Bucerotidae","Bird","Heisteria zimmereri","Heisteria_zimmereri","Olacaceae","Tree","Fruit","Consumption","Observation","Bouamir Research Station, Dja Reserve","3""11'27'N","12""48'41'E","7","Heisteria","zimmereri","Mutualistic",0.69625,0.0941339098036177
"480","Brown-cheeked_Hornbill","Ceratogymna cylindricus","Ceratogymna_cylindricus","Bucerotidae","Bird","Heisteria zimmeri","Heisteria_zimmereri","Olacaceae","Tree",NA,"Consumption","Observation","Dja Reserve","","","3","Heisteria","zimmereri",NA,0.69625,0.0941339098036177
"481","Brown-cheeked_Hornbill","Ceratogymna cylindricus","Ceratogymna_cylindricus","Bucerotidae","Bird","Lacosperma secundiflorum","Laccosperma_secundiflorum","Arecaceae","Liana","Fruit","Consumption","Observation","Bouamir Research Station, Dja Reserve","3""11'27'N","12""48'41'E","7","Laccosperma","secundiflorum","Mutualistic",0.551760416666667,0.123401724247162
"482","Brown-cheeked_Hornbill","Ceratogymna cylindricus","Ceratogymna_cylindricus","Bucerotidae","Bird","Lacospermum secundiflorum","Laccosperma_secundiflorum","Arecaceae","Tree",NA,"Consumption","Observation","Dja Reserve","","","3","Laccosperma","secundiflorum",NA,0.551760416666667,0.123401724247162
"484","Brown-cheeked_Hornbill","Ceratogymna cylindricus","Ceratogymna_cylindricus","Bucerotidae","Bird","Lannea nigritiana","Lannea_nigritana","Anacardiaceae","Tree",NA,"Consumption","Observation","Dja Reserve","","","3","Lannea","nigritana",NA,0.452416666666667,0.0941339098036177
"485","Brown-cheeked_Hornbill","Ceratogymna cylindricus","Ceratogymna_cylindricus","Bucerotidae","Bird","Lannea welwitchii","Lannea_welwitschii","Anacardiaceae","Tree",NA,"Consumption","Observation","Dja Reserve","","","3","Lannea","welwitschii",NA,0.452416666666667,0.0941339098036177
"486","Brown-cheeked_Hornbill","Ceratogymna cylindricus","Ceratogymna_cylindricus","Bucerotidae","Bird","Lannea welwitschii","Lannea_welwitschii","Anacardiaceae","Tree","Fruit","Consumption","Observation","Bouamir Research Station, Dja Reserve","3""11'27'N","12""48'41'E","7","Lannea","welwitschii","Mutualistic",0.452416666666667,0.0941339098036177
"487","Brown-cheeked_Hornbill","Ceratogymna cylindricus","Ceratogymna_cylindricus","Bucerotidae","Bird","Lepidobotrys staudtii","Lepidobotrys_staudtii","Lepidobotryaceae","Tree",NA,"Consumption","Observation","Dja Reserve","","","3","Lepidobotrys","staudtii",NA,0.604229838423583,0.127340343754553
"488","Brown-cheeked_Hornbill","Ceratogymna cylindricus","Ceratogymna_cylindricus","Bucerotidae","Bird","Maesopsis eminii","Maesopsis_eminii","Rhamnaceae","Tree","Fruit","Consumption","Observation","Bouamir Research Station, Dja Reserve","3""11'27'N","12""48'41'E","7","Maesopsis","eminii","Mutualistic",0.3835,0.0941339098036177
"489","Brown-cheeked_Hornbill","Ceratogymna cylindricus","Ceratogymna_cylindricus","Bucerotidae","Bird","Maesopsis eminii
","Maesopsis_eminii","Rhamnaceae","Tree",NA,"Consumption","Observation","Dja Reserve","","","3","Maesopsis","eminii",NA,0.3835,0.0941339098036177
"490","White-thighed_Hornbill","Ceratogymna cylindricus","Ceratogymna_cylindricus","Bucerotidae","Bird","Maesopsis eminii","Maesopsis_eminii","Rhamnaceae","","Fruit","Dispersal","Feces","Bouamir Research Station, Dja Reserve","3""11'N","12""48'E","23","Maesopsis","eminii","Mutualistic",0.3835,0.0941339098036177
"491","Brown-cheeked_Hornbill","Ceratogymna cylindricus","Ceratogymna_cylindricus","Bucerotidae","Bird","Margaritaria discoidea","Margaritaria_discoidea","Phyllanthaceae","Tree",NA,"Consumption","Observation","Dja Reserve","","","3","Margaritaria","discoidea",NA,0.673944444444444,0.0941339098036177
"492","Brown-cheeked_Hornbill","Ceratogymna cylindricus","Ceratogymna_cylindricus","Bucerotidae","Bird","Musanga cecropioides","Musanga_cecropioides","Urticaceae","Tree","Fruit","Consumption","Observation","Bouamir Research Station, Dja Reserve","3""11'27'N","12""48'41'E","7","Musanga","cecropioides","Mutualistic",0.242833333333333,0.0941339098036177
"493","Brown-cheeked_Hornbill","Ceratogymna cylindricus","Ceratogymna_cylindricus","Bucerotidae","Bird","Petersianthus macrocarpus","Petersianthus_macrocarpus","Lecythidaceae","Tree","Fruit","Consumption","Observation","Bouamir Research Station, Dja Reserve","3""11'27'N","12""48'41'E","7","Petersianthus","macrocarpus","Mutualistic",0.60825,0.0941339098036177
"494","Brown-cheeked_Hornbill","Ceratogymna cylindricus","Ceratogymna_cylindricus","Bucerotidae","Bird","Plagiostylus africanus","Plagiostyles_africana","Euphorbiaceae","Tree",NA,"Consumption","Observation","Dja Reserve","","","3","Plagiostyles","africana",NA,0.741333333333333,0.0941339098036177
"495","Brown-cheeked_Hornbill","Ceratogymna cylindricus","Ceratogymna_cylindricus","Bucerotidae","Bird","Pycnanthus angolensis","Pycnanthus_angolensis","Myristicaceae","Tree",NA,"Consumption","Observation","Dja Reserve","","","3","Pycnanthus","angolensis",NA,0.4089,0.0941339098036177
"496","Brown-cheeked_Hornbill","Ceratogymna cylindricus","Ceratogymna_cylindricus","Bucerotidae","Bird","Pycnanthus angolensis","Pycnanthus_angolensis","Myristicaceae","Tree","Fruit","Consumption","Observation","Bouamir Research Station, Dja Reserve","3""11'27'N","12""48'41'E","7","Pycnanthus","angolensis","Mutualistic",0.4089,0.0941339098036177
"497","Brown-cheeked_Hornbill","Ceratogymna cylindricus","Ceratogymna_cylindricus","Bucerotidae","Bird","Raphia monbuttorum","Raphia_monbuttorum","Arecaceae","Tree",NA,"Consumption","Observation","Dja Reserve","","","3","Raphia","monbuttorum",NA,0.551760416666667,0.123401724247162
"498","Brown-cheeked_Hornbill","Ceratogymna cylindricus","Ceratogymna_cylindricus","Bucerotidae","Bird","Rauvolfia macrophylla","Rauvolfia_caffra","Apocynaceae","",NA,"Consumption","Observation","Dja Reserve","","","3","Rauvolfia","caffra",NA,0.486345238095238,0.0941339098036177
"499","Brown-cheeked_Hornbill","Ceratogymna cylindricus","Ceratogymna_cylindricus","Bucerotidae","Bird","Rauvolfia macrophylla","Rauvolfia_caffra","Apocynaceae","Tree","Fruit","Consumption","Observation","Bouamir Research Station, Dja Reserve","3""11'27'N","12""48'41'E","7","Rauvolfia","caffra","Mutualistic",0.486345238095238,0.0941339098036177
"502","Brown-cheeked_Hornbill","Ceratogymna cylindricus","Ceratogymna_cylindricus","Bucerotidae","Bird","Staudtia kamerunensis","Staudtia_kamerunensis","Myristicaceae","Tree",NA,"Consumption","Observation","Dja Reserve","","","3","Staudtia","kamerunensis",NA,0.758509803921569,0.0941339098036177
"503","Brown-cheeked_Hornbill","Ceratogymna cylindricus","Ceratogymna_cylindricus","Bucerotidae","Bird","Staudtia stipitata","Staudtia_kamerunensis","Myristicaceae","Tree","Fruit","Consumption","Observation","Bouamir Research Station, Dja Reserve","3""11'27'N","12""48'41'E","7","Staudtia","kamerunensis","Mutualistic",0.758509803921569,0.0941339098036177
"504","White-thighed_Hornbill","Ceratogymna cylindricus","Ceratogymna_cylindricus","Bucerotidae","Bird","Staudtia stipitata","Staudtia_kamerunensis","Myristicaceae","","Fruit","Dispersal","Feces","Bouamir Research Station, Dja Reserve","3""11'N","12""48'E","23","Staudtia","kamerunensis","Mutualistic",0.758509803921569,0.0941339098036177
"505","Brown-cheeked_Hornbill","Ceratogymna cylindricus","Ceratogymna_cylindricus","Bucerotidae","Bird","Eribroma oblongum","Sterculia_oblonga","Malvaceae","Tree",NA,"Consumption","Observation","Dja Reserve","","","3","Stericula","oblonga",NA,0.48873153604215,0.123401724247162
